date,month,machine,ams_mode,item,description,category,category_source,style_confidence,is_production_run,operators,units_packs,machine_hrs,operator_hrs,units_per_machine_hr,units_per_machine_min,units_per_operator_hr,data_flag
2026-03-24,2026-03,WeighRight,,83110L,ORG Dandelion Dark Roast 10 oz Bag/Box of 24,APG,governed,high,yes,3.0,1320,2.48,7.44,532.3,8.871,177.4,
2026-03-24,2026-03,WeighRight,,CleanGA,Clean + Gluten + Almond Tests,Bag/Other,inferred,,,3.0,0,0.23,0.69,,,,
2026-03-25,2026-03,AMS,machine(Amy),10005A,WWB AMZN Organic Chia (1lb),Bag/Other,inferred,,yes,4.0,1080,4.06,16.24,266.0,4.433,66.5,
2026-03-25,2026-03,AMS,machine(Amy),10042,ORG Burdock 1 Lb Bag,Bag/Other,inferred,,yes,4.0,531,3.53,14.12,150.4,2.507,37.6,
2026-03-25,2026-03,AMS,machine(Amy),Air clean out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,4.0,0,1.09,4.36,,,,
2026-03-25,2026-03,AMS,machine(Amy),Air clean out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,4.0,0,0.59,2.36,,,,
2026-03-25,2026-03,Assembly,,43001,Dandelion Tea Sampler Box - 6 Count Case,Sampler,inferred,,yes,2.0,70,2.15,4.3,32.6,0.543,16.3,
2026-03-25,2026-03,Assembly,,GDB010,ORG Vanilla Nut Packet Goody Bag - GA,Bag/Other,inferred,,yes,1.0,25,0.15,0.15,166.7,2.778,166.7,
2026-03-25,2026-03,Assembly,,GDB060,ORG Hazelnut Packet Goody Bag - GA,Bag/Other,inferred,,yes,1.0,25,0.15,0.15,166.7,2.778,166.7,
2026-03-25,2026-03,Assembly,,GDB110,ORG French Roast Packet Goody Bag - G,Bag/Other,inferred,,yes,1.0,25,0.15,0.15,166.7,2.778,166.7,
2026-03-25,2026-03,Assembly,,GDB501,ORG Reishi Eleuthero Packet Goody Bag - G,Bag/Other,inferred,,yes,1.0,25,0.15,0.15,166.7,2.778,166.7,
2026-03-25,2026-03,Assembly,,TGB010,ORG Vanilla Nut Tea Bag Goody Bag - GA,Tea,inferred,,yes,1.0,50,0.3,0.3,166.7,2.778,166.7,
2026-03-25,2026-03,Assembly,,TGB311,ORG Dandelion Dark Roast Tea Bag Goody Bag,Tea,inferred,,yes,1.0,25,0.15,0.15,166.7,2.778,166.7,
2026-03-25,2026-03,Assembly,,TGB311,ORG Dandelion Dark Roast Tea Bag Goody Bag,Tea,inferred,,yes,1.0,50,0.32,0.32,156.2,2.604,156.2,
2026-03-25,2026-03,Assembly,,TGB322,Dandelion Caramel Nut Tea Bag Goody Bag - A,Tea,inferred,,yes,1.0,25,0.15,0.15,166.7,2.778,166.7,
2026-03-25,2026-03,Assembly,,TGB331,ORG Dandelion Mocha Mint Tea Bag Goody Bag - A,Tea,inferred,,yes,1.0,25,0.15,0.15,166.7,2.778,166.7,
2026-03-25,2026-03,Assembly,,TGB502,Chaga Ashwaganda Tea Goody Bag,Bag/Other,inferred,,yes,1.0,25,0.15,0.15,166.7,2.778,166.7,
2026-03-25,2026-03,Assembly,,TGB507,ORG Miraculous Mushroom AP Tea Bag Goody Bag,Tea,inferred,,yes,1.0,25,0.15,0.15,166.7,2.778,166.7,
2026-03-25,2026-03,Assembly,,TGB507,ORG Miraculous Mushroom AP Tea Bag Goody Bag,Tea,inferred,,yes,1.0,50,0.3,0.3,166.7,2.778,166.7,
2026-03-25,2026-03,Assembly,,TGB601,ORG Dark Chocolate Tea Bag Goody Bag,Tea,inferred,,yes,1.0,25,0.15,0.15,166.7,2.778,166.7,
2026-03-25,2026-03,Assembly,,TGB601,ORG Dark Chocolate Tea Bag Goody Bag,Tea,inferred,,yes,1.0,50,0.3,0.3,166.7,2.778,166.7,
2026-03-25,2026-03,Maisa 1,,43116,Dandelion DarkRoast Tagless Tea Bag - 50 Ct,Tea,governed,high,yes,3.0,552,6.36,19.08,86.8,1.447,28.9,
2026-03-25,2026-03,Maisa 1,,TB311,ORG Dandelion Dark Roast Tea Bag,Tea,inferred,,yes,3.0,6000,3.24,9.72,1851.9,30.864,617.3,
2026-03-25,2026-03,Maisa 2+3,,43220,ORG Dandelion Caramel Nut 10ct/6pk Tea Bag - A,Tea,inferred,,yes,5.0,1290,10.06,50.3,128.2,2.137,25.6,
2026-03-25,2026-03,WeighRight,,50110,ORG French Roast 30g Trial Size Packet - G,Bag/Other,inferred,,yes,3.0,1440,2.3,6.9,626.1,10.435,208.7,
2026-03-25,2026-03,WeighRight,,60120,DO NOT MAKE ORG Maya Chai 5 Lb Bag - G,Bag/Other,inferred,,yes,3.0,63,0.2,0.6,315.0,5.25,105.0,
2026-03-25,2026-03,WeighRight,,80110,ORG French Roast 11OZ Bag/6 Count Case - G,Bag/Other,inferred,,yes,3.0,230,16.1,48.3,14.3,0.238,4.8,
2026-03-25,2026-03,WeighRight,,80113,ORG French Roast 11OZ Bag 3PK - G,Bag/Other,inferred,,yes,3.0,320,1.55,4.65,206.5,3.441,68.8,
2026-03-25,2026-03,WeighRight,,83110L,ORG Dandelion Dark Roast 10 oz Bag/Box of 24,APG,governed,high,yes,3.0,120,0.15,0.45,800.0,13.333,266.7,
2026-03-25,2026-03,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.3,0.9,,,,
2026-03-25,2026-03,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.15,0.45,,,,
2026-03-26,2026-03,AMS,machine(Amy),10071,AMZN - WWB - ORG Roasted Barley - 1 Lb - G,Bag/Other,inferred,,yes,4.0,840,2.37,9.48,354.4,5.907,88.6,
2026-03-26,2026-03,AMS,machine(Amy),CleanG,Clean + Gluten Test,Bag/Other,inferred,,,4.0,0,0.1,0.4,,,,
2026-03-26,2026-03,Assembly,,40033,ORG Almond Amaretto 25CT Tea Bag 3PK - GA,Tea,inferred,,yes,1.0,30,4.1,4.1,7.3,0.122,7.3,
2026-03-26,2026-03,Assembly,,43001,Dandelion Tea Sampler Box - 6 Count Case,Sampler,inferred,,yes,2.0,68,7.15,14.3,9.5,0.159,4.8,
2026-03-26,2026-03,Maisa 1,,43111,ORG Dandelion Dark Roast 25CT Tea Bag,Tea,governed,high,yes,3.0,42731,4.33,12.99,9868.6,164.477,3289.5,
2026-03-26,2026-03,Maisa 1,,45031,ORG Lion's Mane Rhodiola 25 Ct Tea Bag - G,Tea,inferred,,,3.0,22,,,,,,
2026-03-26,2026-03,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.38,1.14,,,,
2026-03-26,2026-03,Maisa 1,,TB311,ORG Dandelion Dark Roast Tea Bag,Tea,inferred,,yes,3.0,14000,4.36,13.08,3211.0,53.517,1070.3,
2026-03-26,2026-03,Maisa 2+3,,43220,ORG Dandelion Caramel Nut 10ct/6pk Tea Bag - A,Tea,inferred,,yes,5.0,369,2.44,12.2,151.2,2.52,30.2,
2026-03-26,2026-03,Maisa 2+3,,43220F,Dandelion Caramel Nut Dual Language 10 cnt TB - A,Tea,inferred,,yes,5.0,120,1.01,5.05,118.8,1.98,23.8,
2026-03-26,2026-03,Maisa 2+3,,43220L,Org Dandelion Caramel Nut 10 Ct Tea Bag Loose - A,Tea,governed,high,yes,5.0,864,1.55,7.75,557.4,9.29,111.5,
2026-03-26,2026-03,Maisa 2+3,,43221,ORG Dandelion Caramel Nut 25CT Tea Bag - A,Tea,governed,high,yes,5.0,520,1.23,6.15,422.8,7.046,84.6,
2026-03-26,2026-03,Maisa 2+3,,45020,ORG Chaga Ashwagandha 10 Ct Tea Bag/6 Count Case,Tea,inferred,,yes,5.0,230,1.3,6.5,176.9,2.949,35.4,
2026-03-26,2026-03,Maisa 2+3,,CleanA,Clean + Almond Test,Tea,inferred,,,5.0,0,1.17,5.85,,,,
2026-03-26,2026-03,WeighRight,,56010,Dark Chocolate 30g Trial Size Packet,Bag/Other,inferred,,yes,3.0,1320,2.17,6.51,608.3,10.138,202.8,
2026-03-26,2026-03,WeighRight,,60110,ORG French Roast 5 Lb Bag - G,Bag/Other,inferred,,yes,3.0,142,0.59,1.77,240.7,4.011,80.2,
2026-03-26,2026-03,WeighRight,,80110,ORG French Roast 11OZ Bag/6 Count Case - G,Bag/Other,inferred,,yes,3.0,271,6.0,18.0,45.2,0.753,15.1,
2026-03-26,2026-03,WeighRight,,CleanG,Clean + Gluten Test,Bag/Other,inferred,,,3.0,0,0.34,1.02,,,,
2026-03-30,2026-03,AMS,machine(Amy),30007,Instant Miraculous Mushrooms A&P 100g Bag / 6 Count Case,Instant,inferred,,yes,4.0,123,4.3,17.2,28.6,0.477,7.2,
2026-03-30,2026-03,AMS,machine(Amy),31008,ORG Instant French Roast Latte 6Ct Case,Instant,inferred,,yes,4.0,124,3.43,13.72,36.2,0.603,9.0,
2026-03-30,2026-03,AMS,machine(Amy),Air clean out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,4.0,0,0.24,0.96,,,,
2026-03-30,2026-03,Assembly,,40033,ORG Almond Amaretto 25CT Tea Bag 3PK - GA,Tea,inferred,,yes,1.0,30,5.0,5.0,6.0,0.1,6.0,
2026-03-30,2026-03,Assembly,,43001,Dandelion Tea Sampler Box - 6 Count Case,Sampler,inferred,,yes,2.0,46,1.4,2.8,32.9,0.548,16.4,
2026-03-30,2026-03,Assembly,,43001L,Dandelion Tea Sampler Box - Loose - G,Sampler,governed,high,yes,2.0,244,0.5,1.0,488.0,8.133,244.0,
2026-03-30,2026-03,Assembly,,50097,Teeccino 30g Packet 10 Flavor Sampler,Sampler,governed,high,yes,1.0,122,5.0,5.0,24.4,0.407,24.4,
2026-03-30,2026-03,Assembly,,80013,ORG Vanilla Nut 11oz Bag 3PK - GA,Bag/Other,inferred,,yes,1.0,96,4.15,4.15,23.1,0.386,23.1,
2026-03-30,2026-03,Maisa 1,,45030,ORG Lion's Mane Rhodiola 10 Ct Tea Bag/6 Count Case - G,Tea,inferred,,,3.0,483,,,,,,
2026-03-30,2026-03,Maisa 1,,45031,ORG Lion's Mane Rhodiola 25 Ct Tea Bag - G,Tea,inferred,,,3.0,698,,,,,,
2026-03-30,2026-03,Maisa 2+3,,45020,ORG Chaga Ashwagandha 10 Ct Tea Bag/6 Count Case,Tea,inferred,,yes,5.0,690,5.55,27.75,124.3,2.072,24.9,
2026-03-30,2026-03,Maisa 2+3,,45020L,ORG Chaga Ashwagandha 10-Ct Tea Bag,Tea,governed,high,yes,5.0,648,1.12,5.6,578.6,9.643,115.7,
2026-03-30,2026-03,Maisa 2+3,,45021,ORG Chaga Ashwagandha 25 Ct Tea Bag,Tea,governed,high,yes,5.0,792,2.47,12.35,320.6,5.344,64.1,
2026-03-30,2026-03,WeighRight,,55070,ORG Miraculous Mushrooms A+P 30g Trial Size Packet,Bag/Other,inferred,,yes,3.0,180,0.51,1.53,352.9,5.882,117.6,
2026-03-30,2026-03,WeighRight,,56010,Dark Chocolate 30g Trial Size Packet,Bag/Other,inferred,,yes,3.0,1380,2.14,6.42,644.9,10.748,215.0,
2026-03-30,2026-03,WeighRight,,86010,ORG Dark Chocolate 10 Oz Bag/6 Count Case,Bag/Other,inferred,,yes,3.0,120,1.39,4.17,86.3,1.439,28.8,
2026-03-30,2026-03,WeighRight,,86010L,ORG Dark Chocolate 10 Oz Bag/Box of 24,Bag/Other,inferred,,yes,3.0,1440,3.24,9.72,444.4,7.407,148.1,
2026-03-30,2026-03,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.35,1.05,,,,
2026-03-31,2026-03,AMS,machine(Amy),10022,ORG Raw Dandelion1 Lb Bag,Bag/Other,inferred,,yes,4.0,972,3.46,13.84,280.9,4.682,70.2,
2026-03-31,2026-03,AMS,machine(Amy),31008,ORG Instant French Roast Latte 6Ct Case,Instant,inferred,,yes,4.0,106,1.24,4.96,85.5,1.425,21.4,
2026-03-31,2026-03,AMS,machine(Amy),31008L,ORG Instant French Roast Latte 224g Bag,Instant,governed,high,yes,4.0,633,1.41,5.64,448.9,7.482,112.2,
2026-03-31,2026-03,AMS,machine(Amy),31010,ORG Instant Hazelnut Latte 6Ct Case,Instant,inferred,,yes,4.0,30,0.42,1.68,71.4,1.19,17.9,
2026-03-31,2026-03,AMS,machine(Amy),31010L,ORG Instant Hazelnut Latte 224g Bag,Instant,governed,high,yes,4.0,184,0.4,1.6,460.0,7.667,115.0,
2026-03-31,2026-03,AMS,machine(Amy),Air clean out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,4.0,0,0.33,1.32,,,,
2026-03-31,2026-03,AMS,machine(Amy),CleanG,Clean + Gluten Test,Bag/Other,inferred,,,4.0,0,0.39,1.56,,,,
2026-03-31,2026-03,Assembly,,43001L,Dandelion Tea Sampler Box - Loose - G,Sampler,governed,high,yes,2.0,420,2.3,4.6,182.6,3.043,91.3,
2026-03-31,2026-03,Assembly,,43311,Dandelion Mocha Mint 25 Count Tea Bag - A,Tea,governed,high,,1.0,0,3.57,3.57,,,,
2026-03-31,2026-03,Assembly,,50097,Teeccino 30g Packet 10 Flavor Sampler,Sampler,governed,high,yes,1.0,130,4.18,4.18,31.1,0.518,31.1,
2026-03-31,2026-03,Assembly,,80063,ORG Hazelnut 11OZ Bag 3PK  - GA,Bag/Other,inferred,,yes,1.0,96,2.53,2.53,37.9,0.632,37.9,
2026-03-31,2026-03,Assembly,,80113,ORG French Roast 11OZ Bag 3PK - G,Bag/Other,inferred,,yes,1.0,96,3.05,3.05,31.5,0.525,31.5,
2026-03-31,2026-03,Maisa 1,,45030,ORG Lion's Mane Rhodiola 10 Ct Tea Bag/6 Count Case - G,Tea,inferred,,,3.0,62,,,,,,
2026-03-31,2026-03,Maisa 1,,45030F,Lion's Mane Rhodiola Dual Language 10 cnt TB - G,Tea,inferred,,,3.0,400,,,,,,
2026-03-31,2026-03,Maisa 2+3,,45021,ORG Chaga Ashwagandha 25 Ct Tea Bag,Tea,governed,high,yes,5.0,408,1.29,6.45,316.3,5.271,63.3,
2026-03-31,2026-03,Maisa 2+3,,46010,ORG Dark Chocolate 10 Ct Tea Bag/6 Count Case,Tea,inferred,,yes,5.0,616,6.17,30.85,99.8,1.664,20.0,
2026-03-31,2026-03,Maisa 2+3,,46013,ORG Dark Chocolate 25CT Tea Bag 3PK,Tea,inferred,,yes,5.0,216,1.47,7.35,146.9,2.449,29.4,
2026-03-31,2026-03,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,0.27,1.35,,,,
2026-03-31,2026-03,WeighRight,,10023,WWB - ORG Elderberries - 1 Lb Bag,Bag/Other,inferred,,yes,3.0,368,1.15,3.45,320.0,5.333,106.7,
2026-03-31,2026-03,WeighRight,,55070,ORG Miraculous Mushrooms A+P 30g Trial Size Packet,Bag/Other,inferred,,yes,3.0,2160,3.1,9.3,696.8,11.613,232.3,
2026-03-31,2026-03,WeighRight,,63340,ORG Dandelion Coconut 5 Lb Bag - A,APG,governed,high,yes,3.0,20,0.17,0.51,117.6,1.961,39.2,
2026-03-31,2026-03,WeighRight,,83340L,ORG Dandelion Coconut 10 Oz Bag/Box of 24 - A,APG,governed,high,yes,3.0,672,1.14,3.42,589.5,9.825,196.5,
2026-03-31,2026-03,WeighRight,,85050,ORG Turkey Tail Astragalus 10 Oz Bag/6 Count Case - G,Bag/Other,inferred,,yes,3.0,120,1.2,3.6,100.0,1.667,33.3,
2026-03-31,2026-03,WeighRight,,85050L,ORG Turkey Tail Astragalus 10 Oz Bag/Box of 24 - G,Bag/Other,inferred,,yes,3.0,576,1.35,4.05,426.7,7.111,142.2,
2026-03-31,2026-03,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.25,0.75,,,,
2026-03-31,2026-03,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.22,0.66,,,,
2026-03-31,2026-03,WeighRight,,CleanA,Clean + Almond Test,Bag/Other,inferred,,,3.0,0,0.27,0.81,,,,
2026-04-01,2026-04,AMS,machine(Amy),10022,ORG Raw Dandelion1 Lb Bag,Bag/Other,inferred,,yes,4.0,2220,8.41,33.64,264.0,4.4,66.0,
2026-04-01,2026-04,AMS,machine(Amy),Air clean out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,4.0,0,0.22,0.88,,,,
2026-04-01,2026-04,AMS,handpack,Different tooling,,Bag/Other,inferred,,,1.0,0,0.45,0.45,,,,
2026-04-01,2026-04,Assembly,,43001L,Dandelion Tea Sampler Box - Loose - G,Sampler,governed,high,yes,2.0,420,2.3,4.6,182.6,3.043,91.3,
2026-04-01,2026-04,Assembly,,50096,Top Six Packet Sampler pack,Sampler,inferred,,yes,1.0,310,10.1,10.1,30.7,0.512,30.7,
2026-04-01,2026-04,Assembly,,50096,Top Six Packet Sampler pack,Sampler,inferred,,yes,1.0,110,4.3,4.3,25.6,0.426,25.6,
2026-04-01,2026-04,Assembly,,85010,ORG Reishi Eleuthero 10 Oz Bag/6 Count Case - G,Bag/Other,inferred,,yes,1.0,40,1.13,1.13,35.4,0.59,35.4,
2026-04-01,2026-04,Assembly,,TGB010,ORG Vanilla Nut Tea Bag Goody Bag - GA,Tea,inferred,,yes,1.0,50,0.16,0.16,312.5,5.208,312.5,
2026-04-01,2026-04,Assembly,,TGB311,ORG Dandelion Dark Roast Tea Bag Goody Bag,Tea,inferred,,yes,1.0,50,0.08,0.08,625.0,10.417,625.0,
2026-04-01,2026-04,Assembly,,TGB322,Dandelion Caramel Nut Tea Bag Goody Bag - A,Tea,inferred,,yes,1.0,50,0.16,0.16,312.5,5.208,312.5,
2026-04-01,2026-04,Assembly,,TGB502,Chaga Ashwaganda Tea Goody Bag,Bag/Other,inferred,,yes,1.0,50,0.16,0.16,312.5,5.208,312.5,
2026-04-01,2026-04,Assembly,,TGB601,ORG Dark Chocolate Tea Bag Goody Bag,Tea,inferred,,yes,1.0,50,0.16,0.16,312.5,5.208,312.5,
2026-04-01,2026-04,Maisa 1,,42080,ORG Irish Cream 10ct/6pk Tea Bag - G,Tea,inferred,,yes,3.0,230,3.48,10.44,66.1,1.102,22.0,
2026-04-01,2026-04,Maisa 1,,42081,ORG Irish Cream 25Ct Tea Bag Box - G,Tea,inferred,,yes,3.0,8,0.07,0.21,114.3,1.905,38.1,
2026-04-01,2026-04,Maisa 1,,45030F,Lion's Mane Rhodiola Dual Language 10 cnt TB - G,Tea,inferred,,,3.0,230,,,,,,
2026-04-01,2026-04,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.45,1.35,,,,
2026-04-01,2026-04,Maisa 2+3,,43340,ORG Dandelion Coconut 10CT Tea Bag - A,Tea,inferred,,yes,5.0,18,0.43,2.15,41.9,0.698,8.4,
2026-04-01,2026-04,Maisa 2+3,,46010,ORG Dark Chocolate 10 Ct Tea Bag/6 Count Case,Tea,inferred,,yes,5.0,74,0.37,1.85,200.0,3.333,40.0,
2026-04-01,2026-04,Maisa 2+3,,46010L,ORG Dark Chocolate 10 Ct Tea Bag/36 Count Box,Tea,governed,high,yes,5.0,1152,1.14,5.7,1010.5,16.842,202.1,
2026-04-01,2026-04,Maisa 2+3,,46011,ORG Dark Chocolate 25 Ct Tea Bag,Tea,governed,high,yes,5.0,1464,5.06,25.3,289.3,4.822,57.9,
2026-04-01,2026-04,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,0.4,2.0,,,,
2026-04-01,2026-04,Maisa 2+3,,TB334,ORG Dandelion Coconut Tea Bag - A,Tea,inferred,,yes,4.0,14500,1.51,6.04,9602.6,160.044,2400.7,
2026-04-01,2026-04,WeighRight,,55020,Chaga Ashwagandha 30g Trial Size Packet,Bag/Other,inferred,,yes,3.0,2160,3.39,10.17,637.2,10.619,212.4,
2026-04-01,2026-04,WeighRight,,60020,ORG Chocolate Mint 5 Lb Bag - GA,Bag/Other,inferred,,yes,3.0,32,0.17,0.51,188.2,3.137,62.7,
2026-04-01,2026-04,WeighRight,,60030,ORG Almond Amaretto 5 Lb Bag - GA,Bag/Other,inferred,,yes,3.0,60,0.25,0.75,240.0,4.0,80.0,
2026-04-01,2026-04,WeighRight,,80020A,AMZN Org Chocolate Mint11OZ Bag/Box of 24 - GA,Bag/Other,inferred,,yes,3.0,288,0.5,1.5,576.0,9.6,192.0,
2026-04-01,2026-04,WeighRight,,80030,ORG Almond Amaretto 11OZ Bag/6 Count Case - GA,Bag/Other,inferred,,yes,3.0,120,1.11,3.33,108.1,1.802,36.0,
2026-04-01,2026-04,WeighRight,,80030L,ORG Almond Amaretto 11OZ Bag/Box of 24 - GA,Bag/Other,inferred,,yes,3.0,672,1.27,3.81,529.1,8.819,176.4,
2026-04-01,2026-04,WeighRight,,85050L,ORG Turkey Tail Astragalus 10 Oz Bag/Box of 24 - G,Bag/Other,inferred,,yes,3.0,430,0.5,1.5,860.0,14.333,286.7,
2026-04-01,2026-04,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.25,0.75,,,,
2026-04-01,2026-04,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.17,0.51,,,,
2026-04-01,2026-04,WeighRight,,CleanGA,Clean + Gluten + Almond Tests,Bag/Other,inferred,,,3.0,0,0.35,1.05,,,,
2026-04-02,2026-04,AMS,machine(Amy),10044,AMZN- WWB-ORG Hibiscus - 1 Lb Bag,Bag/Other,inferred,,yes,4.0,300,1.07,4.28,280.4,4.673,70.1,
2026-04-02,2026-04,AMS,handpack,Air clean out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,1.0,0,0.28,0.28,,,,
2026-04-02,2026-04,Assembly,,43001L,Dandelion Tea Sampler Box - Loose - G,Sampler,governed,high,yes,2.0,432,7.2,14.4,60.0,1.0,30.0,
2026-04-02,2026-04,Assembly,,80099,ORG Raspberry Mocha 11OZ Bag 3PK - GA,Bag/Other,inferred,,yes,1.0,80,1.3,1.3,61.5,1.026,61.5,
2026-04-02,2026-04,Assembly,,TGB010,ORG Vanilla Nut Tea Bag Goody Bag - GA,Tea,inferred,,yes,1.0,250,0.4,0.4,625.0,10.417,625.0,
2026-04-02,2026-04,Assembly,,TGB060,ORG Hazelnut Tea Bag Goody Bag - GA,Tea,inferred,,yes,1.0,250,0.35,0.35,714.3,11.905,714.3,
2026-04-02,2026-04,Assembly,,TGB311,ORG Dandelion Dark Roast Tea Bag Goody Bag,Tea,inferred,,yes,1.0,250,1.1,1.1,227.3,3.788,227.3,
2026-04-02,2026-04,Assembly,,TGB322,Dandelion Caramel Nut Tea Bag Goody Bag - A,Tea,inferred,,yes,1.0,250,0.5,0.5,500.0,8.333,500.0,
2026-04-02,2026-04,Assembly,,TGB502,Chaga Ashwaganda Tea Goody Bag,Bag/Other,inferred,,yes,1.0,250,1.01,1.01,247.5,4.125,247.5,
2026-04-02,2026-04,Assembly,,TGB601,ORG Dark Chocolate Tea Bag Goody Bag,Tea,inferred,,yes,1.0,250,1.49,1.49,167.8,2.796,167.8,
2026-04-02,2026-04,Maisa 1,,40033,ORG Almond Amaretto 25CT Tea Bag 3PK - GA,Tea,inferred,,yes,3.0,120,2.37,7.11,50.6,0.844,16.9,
2026-04-02,2026-04,Maisa 1,,40060,ORG Hazelnut 10ct/6pk Tea Bag - GA,Tea,inferred,,yes,3.0,5,0.26,0.78,19.2,0.321,6.4,
2026-04-02,2026-04,Maisa 1,,42081,ORG Irish Cream 25Ct Tea Bag Box - G,Tea,inferred,,yes,3.0,320,2.55,7.65,125.5,2.092,41.8,
2026-04-02,2026-04,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.3,0.9,,,,
2026-04-02,2026-04,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.27,0.81,,,,
2026-04-02,2026-04,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.41,1.23,,,,
2026-04-02,2026-04,Maisa 1,,TB030,ORG Almond Amaretto Tea Bag - GA,Tea,inferred,,yes,3.0,1209,0.2,0.6,6045.0,100.75,2015.0,
2026-04-02,2026-04,Maisa 1,,TB080,ORG Mocha Tea Bag - GA,Tea,inferred,,yes,3.0,8000,1.51,4.53,5298.0,88.3,1766.0,
2026-04-02,2026-04,Maisa 2+3,,40011,ORG Vanila Nut 25CT Tea Bag - GA,Tea,governed,high,yes,5.0,24,1.36,6.8,17.6,0.294,3.5,
2026-04-02,2026-04,Maisa 2+3,,43340,ORG Dandelion Coconut 10CT Tea Bag - A,Tea,inferred,,yes,5.0,324,2.29,11.45,141.5,2.358,28.3,
2026-04-02,2026-04,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,0.35,1.75,,,,
2026-04-02,2026-04,Maisa 2+3,,CleanA,Clean + Almond Test,Tea,inferred,,,5.0,0,0.26,1.3,,,,
2026-04-02,2026-04,Maisa 2+3,,TB130,ORG Maca Chocolate Tea Bag - G,Tea,inferred,,yes,4.0,31340,5.36,21.44,5847.0,97.45,1461.8,
2026-04-02,2026-04,WeighRight,,10026,ORG Orange Peel 8 Oz Bag,Bag/Other,inferred,,yes,3.0,378,1.01,3.03,374.3,6.238,124.8,
2026-04-02,2026-04,WeighRight,,50130,ORG MACA Chocolate 30g Trial Size Packet - G,Bag/Other,inferred,,yes,3.0,1080,1.4,4.2,771.4,12.857,257.1,
2026-04-02,2026-04,WeighRight,,60130,ORG MACA Chocolate 5 Lb Bag - G,Bag/Other,inferred,,yes,3.0,28,0.17,0.51,164.7,2.745,54.9,
2026-04-02,2026-04,WeighRight,,80063,ORG Hazelnut 11OZ Bag 3PK  - GA,Bag/Other,inferred,,yes,3.0,320,1.37,4.11,233.6,3.893,77.9,
2026-04-02,2026-04,WeighRight,,80130,ORG MACA Chocolate 11OZ Bag/6 Count Case - G,Bag/Other,inferred,,yes,3.0,151,1.29,3.87,117.1,1.951,39.0,
2026-04-02,2026-04,WeighRight,,85020,ORG Chaga Ashwagandha 10 Oz Bag/6 Count Case,Bag/Other,inferred,,yes,3.0,154,2.33,6.99,66.1,1.102,22.0,
2026-04-02,2026-04,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.27,0.81,,,,
2026-04-02,2026-04,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.24,0.72,,,,
2026-04-02,2026-04,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.19,0.57,,,,
2026-04-02,2026-04,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.28,0.84,,,,
2026-04-06,2026-04,AMS,machine(Amy),10006A,WWB AMZN Organic Lemon Balm (6 Oz) ,Bag/Other,inferred,,yes,4.0,1050,6.34,25.36,165.6,2.76,41.4,
2026-04-06,2026-04,Assembly,,43001L,Dandelion Tea Sampler Box - Loose - G,Sampler,governed,high,yes,1.0,284,3.51,3.51,80.9,1.349,80.9,
2026-04-06,2026-04,Assembly,,43311F,ORG Dandelion Mocha Mint DL 25CT Tea Bag AMZN (24pk) - A,Tea,inferred,,yes,2.0,57,1.3,2.6,43.8,0.731,21.9,
2026-04-06,2026-04,Assembly,,43311F,ORG Dandelion Mocha Mint DL 25CT Tea Bag AMZN (24pk) - A,Tea,inferred,,yes,1.0,15,1.0,1.0,15.0,0.25,15.0,
2026-04-06,2026-04,Assembly,,45001,Mushroom Adaptogen TB Sampler Box - 6 Count Case - G,Sampler,inferred,,yes,1.0,66,5.0,5.0,13.2,0.22,13.2,
