date,month,machine,ams_mode,item,description,category,category_source,style_confidence,is_production_run,operators,units_packs,machine_hrs,operator_hrs,units_per_machine_hr,units_per_machine_min,units_per_operator_hr,data_flag
2025-11-06,2025-11,WeighRight,,CLeanGA,Clean + Gluten + Allergen Tests,Bag/Other,inferred,,,3.0,0,0.38,1.14,,,,
2025-11-06,2025-11,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.3,0.9,,,,
2025-11-10,2025-11,Maisa 1,,43110,ORG Dandelion Dark Roast 10ct/6pk Tea Bag,Tea,inferred,,yes,3.0,460,7.45,22.35,61.7,1.029,20.6,
2025-11-10,2025-11,Maisa 1,,43111,ORG Dandelion Dark Roast 25CT Tea Bag,Tea,governed,high,yes,3.0,288,2.2,6.6,130.9,2.182,43.6,
2025-11-10,2025-11,Maisa 2+3,,40110,ORG French Roast 10 Count Tea Bag - G,Tea,inferred,,yes,5.0,118,0.47,2.35,251.1,4.184,50.2,
2025-11-10,2025-11,Maisa 2+3,,42011,ORG Pumpkin Spice 25CT Tea Bag - GA,Tea,governed,high,yes,5.0,693,2.19,10.95,316.4,5.274,63.3,
2025-11-10,2025-11,Maisa 2+3,,47010,75147 TJ ORG Roasted Herbal Cofee (12 Pack) - G,Tea,inferred,,yes,5.0,365,6.0,30.0,60.8,1.014,12.2,
2025-11-10,2025-11,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,0.39,1.95,,,,
2025-11-10,2025-11,Maisa 2+3,,CleanA,Clean + Almond Test,Tea,inferred,,,5.0,0,0.25,1.25,,,,
2025-11-10,2025-11,WeighRight,,10019,ORG Astragalus 8 Oz Bag,Bag/Other,inferred,,yes,3.0,593,1.5,4.5,395.3,6.589,131.8,
2025-11-10,2025-11,WeighRight,,10027,Organic Licorice C/S - 8 Oz Bag,Bag/Other,inferred,,yes,3.0,90,0.2,0.6,450.0,7.5,150.0,
2025-11-10,2025-11,WeighRight,,50130,ORG MACA Chocolate 30g Trial Size Packet - G,Bag/Other,inferred,,yes,3.0,1080,1.5,4.5,720.0,12.0,240.0,
2025-11-10,2025-11,WeighRight,,60130,ORG MACA Chocolate 5 Lb Bag - G,Bag/Other,inferred,,yes,3.0,28,0.2,0.6,140.0,2.333,46.7,
2025-11-10,2025-11,WeighRight,,63340,ORG Dandelion Coconut 5 Lb Bag - A,APG,governed,high,yes,3.0,12,0.11,0.33,109.1,1.818,36.4,
2025-11-10,2025-11,WeighRight,,80130,ORG MACA Chocolate 11OZ Bag/6 Count Case - G,Bag/Other,inferred,,yes,3.0,120,1.13,3.39,106.2,1.77,35.4,
2025-11-10,2025-11,WeighRight,,82080L,ORG Irish Cream 11 Oz Bag/Box of 24 - G,Bag/Other,inferred,,yes,3.0,720,1.13,3.39,637.2,10.619,212.4,
2025-11-10,2025-11,WeighRight,,83340L,ORG Dandelion Coconut 10 Oz Bag/Box of 24 - A,APG,governed,high,yes,3.0,432,0.43,1.29,1004.7,16.744,334.9,
2025-11-10,2025-11,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,1.2,3.6,,,,
2025-11-10,2025-11,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.15,0.45,,,,
2025-11-10,2025-11,WeighRight,,CleanA,Clean + Almond Test,Bag/Other,inferred,,,3.0,0,0.25,0.75,,,,
2025-11-10,2025-11,WeighRight,,CleanG,Clean + Gluten Test,Bag/Other,inferred,,,3.0,0,0.54,1.62,,,,
2025-11-11,2025-11,Assembly,,40097,Teecino Tea Bag 12 Flavor Sampler,Sampler,governed,high,yes,1.0,35,0.54,0.54,64.8,1.08,64.8,
2025-11-11,2025-11,Assembly,,43001,Dandelion Tea Sampler Box - 6 Count Case,Sampler,inferred,,yes,3.0,43,3.3,9.9,13.0,0.217,4.3,
2025-11-11,2025-11,Assembly,,50091,Teeccino Nut Flavor Sampler,Sampler,governed,high,yes,1.0,50,2.0,2.0,25.0,0.417,25.0,
2025-11-11,2025-11,Assembly,,55092,Mushroom 6 Packet Sampler,Sampler,governed,high,yes,1.0,60,2.18,2.18,27.5,0.459,27.5,
2025-11-11,2025-11,Maisa 1,,40136,ORG Maca Chocolate 25CT Tea Bag 3PK - G,Tea,inferred,,yes,3.0,120,2.18,6.54,55.0,0.917,18.3,
2025-11-11,2025-11,Maisa 1,,43111,ORG Dandelion Dark Roast 25CT Tea Bag,Tea,governed,high,yes,3.0,1104,7.0,21.0,157.7,2.629,52.6,
2025-11-11,2025-11,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.54,1.62,,,,
2025-11-11,2025-11,Maisa 2+3,,47010,75147 TJ ORG Roasted Herbal Cofee (12 Pack) - G,Tea,inferred,,yes,5.0,448,10.05,50.25,44.6,0.743,8.9,
2025-11-11,2025-11,WeighRight,,10027,Organic Licorice C/S - 8 Oz Bag,Bag/Other,inferred,,yes,3.0,896,1.5,4.5,597.3,9.956,199.1,
2025-11-11,2025-11,WeighRight,,Help with instants,,Bag/Other,inferred,,,3.0,0,8.3,24.9,,,,
2025-11-12,2025-11,Assembly,,40091,Teeccino Intro Tea Bag Sampler,Sampler,governed,high,yes,1.0,100,4.05,4.05,24.7,0.412,24.7,
2025-11-12,2025-11,Assembly,,43001,Dandelion Tea Sampler Box - 6 Count Case,Sampler,inferred,,yes,3.0,48,3.3,9.9,14.5,0.242,4.8,
2025-11-12,2025-11,Assembly,,TGB601,ORG Dark Chocolate Tea Bag Goody Bag,Tea,inferred,,yes,1.0,500,0.29,0.29,1724.1,28.736,1724.1,
2025-11-12,2025-11,Maisa 1,,40132,ORG Maca Chocolate 25CT Tea Bag - G,Tea,governed,high,yes,3.0,816,4.54,13.62,179.7,2.996,59.9,
2025-11-12,2025-11,Maisa 1,,TB130,ORG Maca Chocolate Tea Bag - G,Tea,inferred,,yes,2.0,20000,4.51,9.02,4434.6,73.91,2217.3,
2025-11-12,2025-11,Maisa 2+3,,47010,75147 TJ ORG Roasted Herbal Cofee (12 Pack) - G,Tea,inferred,,yes,5.0,567,9.47,47.35,59.9,0.998,12.0,
2025-11-12,2025-11,Maisa 2+3,,CleanG,Clean + Gluten Test,Tea,inferred,,,5.0,0,0.3,1.5,,,,
2025-11-12,2025-11,WeighRight,,85070,ORG Miraculous Mushrooms A&P 6Ct/10Oz APG Bag,APG,inferred,,yes,3.0,151,1.34,4.02,112.7,1.878,37.6,
2025-11-12,2025-11,WeighRight,,85070L,ORG Miraculous Mushrooms A&P 10oz Bag/Box of 24,Bag/Other,inferred,,yes,3.0,960,1.46,4.38,657.5,10.959,219.2,
2025-11-12,2025-11,WeighRight,,86010L,ORG Dark Chocolate 10 Oz Bag/Box of 24,Bag/Other,inferred,,yes,3.0,1187,2.23,6.69,532.3,8.871,177.4,
2025-11-12,2025-11,WeighRight,,86013,DO NOT MAKE ORG Dark Chocolate 10OZ Bag 3PK ,Bag/Other,inferred,,yes,3.0,80,0.28,0.84,285.7,4.762,95.2,
2025-11-12,2025-11,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.11,0.33,,,,
2025-11-12,2025-11,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.32,0.96,,,,
2025-11-12,2025-11,WeighRight,,Help with instants,,Bag/Other,inferred,,,3.0,0,3.04,9.12,,,,
2025-11-13,2025-11,Assembly,,43226,Dandelion Caramel Nut Tagless Tea Bag - 50 Ct - A,Tea,governed,high,yes,3.0,480,7.2,21.6,66.7,1.111,22.2,
2025-11-13,2025-11,Maisa 1,,40130,ORG Maca Chocolate 10ct/6pk Tea Bag - G,Tea,inferred,,yes,3.0,230,3.25,9.75,70.8,1.179,23.6,
2025-11-13,2025-11,Maisa 1,,45030F,Lion's Mane Rhodiola Dual Language 10 cnt TB - G,Tea,inferred,,yes,3.0,230,3.16,9.48,72.8,1.213,24.3,
2025-11-13,2025-11,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,1.1,3.3,,,,
2025-11-13,2025-11,Maisa 1,,TB503,ORG Lion's Mane Rhodiola Loose Tea Bag - G,Tea,inferred,,yes,2.0,7000,1.54,3.08,4545.5,75.758,2272.7,
2025-11-13,2025-11,Maisa 2+3,,43220,ORG Dandelion Caramel Nut 10ct/6pk Tea Bag - A,Tea,inferred,,yes,3.0,131,2.17,6.51,60.4,1.006,20.1,
2025-11-13,2025-11,Maisa 2+3,,43221EU,Dandelion Caramel Nut 25Ct Tea Bag AMZN EU - A,Tea,inferred,,yes,5.0,120,1.27,6.35,94.5,1.575,18.9,
2025-11-13,2025-11,Maisa 2+3,,45020,ORG Chaga Ashwagandha 10 Ct Tea Bag/6 Count Case,Tea,inferred,,yes,3.0,230,3.44,10.32,66.9,1.114,22.3,
2025-11-13,2025-11,Maisa 2+3,,45020F,Chaga Ashwagandha Dual Language 10 cnt TB,Tea,inferred,,yes,3.0,230,6.16,18.48,37.3,0.622,12.4,
2025-11-13,2025-11,Maisa 2+3,,CleanA,Clean + Almond Test,Tea,inferred,,,5.0,0,1.14,5.7,,,,
2025-11-13,2025-11,Maisa 2+3,,NTB3220,Dandelion Caramel Nut Tagless 6g Tea Bag - A,Tea,inferred,,yes,5.0,25200,6.06,30.3,4158.4,69.307,831.7,
2025-11-13,2025-11,WeighRight,,10039A,AMZN Roasted French Chicory 2 X 1 Lb Bag,Bag/Other,inferred,,yes,3.0,1104,5.36,16.08,206.0,3.433,68.7,
2025-11-13,2025-11,WeighRight,,60110,ORG French Roast 5 Lb Bag - G,Bag/Other,inferred,,yes,3.0,80,0.33,0.99,242.4,4.04,80.8,
2025-11-13,2025-11,WeighRight,,80110A,AMZN Org French Roast 11OZ Bag/Box of 24 - G,Bag/Other,inferred,,yes,3.0,696,1.42,4.26,490.1,8.169,163.4,
2025-11-13,2025-11,WeighRight,,86010L,ORG Dark Chocolate 10 Oz Bag/Box of 24,Bag/Other,inferred,,yes,3.0,133,0.27,0.81,492.6,8.21,164.2,
2025-11-13,2025-11,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.41,1.23,,,,
2025-11-13,2025-11,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,1.09,3.27,,,,
2025-11-14,2025-11,Assembly,,43001L,Dandelion Tea Sampler Box - Loose - G,Sampler,governed,high,yes,4.0,540,2.0,8.0,270.0,4.5,67.5,
2025-11-14,2025-11,Assembly,,45001,Mushroom Adaptogen TB Sampler Box - 6 Count Case - G,Sampler,inferred,,yes,2.0,104,6.2,12.4,16.8,0.28,8.4,
2025-11-14,2025-11,Assembly,,49997,Canadian Teeccino Herbal Tea Shipper,Bag/Other,inferred,,yes,3.0,51,6.54,19.62,7.8,0.13,2.6,
2025-11-14,2025-11,Assembly,,50093,Wellness Packet Sampler Pack,Sampler,governed,high,yes,1.0,60,0.45,0.45,133.3,2.222,133.3,
2025-11-14,2025-11,Assembly,,GDB010,ORG Vanilla Nut Packet Goody Bag - GA,Bag/Other,inferred,,yes,1.0,180,0.5,0.5,360.0,6.0,360.0,
2025-11-14,2025-11,Assembly,,GDB110,ORG French Roast Packet Goody Bag - G,Bag/Other,inferred,,yes,1.0,180,0.27,0.27,666.7,11.111,666.7,
2025-11-14,2025-11,Assembly,,TGB060,ORG Hazelnut Tea Bag Goody Bag - GA,Tea,inferred,,yes,1.0,500,0.5,0.5,1000.0,16.667,1000.0,
2025-11-14,2025-11,Assembly,,TGB110,ORG French Roast Tea Bag Goody Bag - G,Tea,inferred,,yes,1.0,500,0.5,0.5,1000.0,16.667,1000.0,
2025-11-14,2025-11,Assembly,,TGB502,Chaga Ashwaganda Tea Goody Bag,Bag/Other,inferred,,yes,1.0,500,9.32,9.32,53.6,0.894,53.6,
2025-11-14,2025-11,Maisa 2+3,,45020,ORG Chaga Ashwagandha 10 Ct Tea Bag/6 Count Case,Tea,inferred,,yes,3.0,460,8.0,24.0,57.5,0.958,19.2,
2025-11-17,2025-11,Assembly,,40116,French Roast Tagless Tea Bag - 50 Ct - G,Tea,governed,high,yes,2.0,644,8.11,16.22,79.4,1.323,39.7,
2025-11-17,2025-11,Assembly,,43001L,Dandelion Tea Sampler Box - Loose - G,Sampler,governed,high,yes,3.0,385,2.3,6.9,167.4,2.79,55.8,
2025-11-17,2025-11,Assembly,,45001,Mushroom Adaptogen TB Sampler Box - 6 Count Case - G,Sampler,inferred,,yes,2.0,61,5.0,10.0,12.2,0.203,6.1,
2025-11-17,2025-11,Assembly,,50097,Teeccino 30g Packet 10 Flavor Sampler,Sampler,governed,high,,1.0,0,0.48,0.48,,,,
2025-11-17,2025-11,Assembly,,80070,ORG Java 11OZ Bag/6 Count Case - GA,Bag/Other,inferred,,yes,2.0,40,0.56,1.12,71.4,1.19,35.7,
2025-11-17,2025-11,Assembly,,80120L,DO NOT MAKE ORG Maya Chai 11oz Bag/Box of 24 - G,Bag/Other,inferred,,,2.0,0,1.35,2.7,,,,
2025-11-17,2025-11,Assembly,,89001,FR/MCL/VN 11 Oz Variety Pack,Bundle,inferred,,yes,2.0,80,1.0,2.0,80.0,1.333,40.0,
2025-11-17,2025-11,Assembly,,Insert01,,Bag/Other,inferred,,yes,1.0,120,4.4,4.4,27.3,0.455,27.3,
2025-11-17,2025-11,Maisa 1,,45030,ORG Lion's Mane Rhodiola 10 Ct Tea Bag/6 Count Case - G,Tea,inferred,,yes,3.0,195,4.43,13.29,44.0,0.734,14.7,
2025-11-17,2025-11,Maisa 1,,48005,DO NOT MAKE WWB ORG Sweet Cinnamon Spice 25ct Tea Bag 3.5g,Tea,inferred,,yes,3.0,168,1.09,3.27,154.1,2.569,51.4,
2025-11-17,2025-11,Maisa 1,,CleanG,Clean + Gluten Test,Tea,inferred,,,3.0,0,0.51,1.53,,,,
2025-11-17,2025-11,Maisa 1,,TB503,ORG Lion's Mane Rhodiola Loose Tea Bag - G,Tea,inferred,,yes,2.0,11000,3.07,6.14,3583.1,59.718,1791.5,
2025-11-17,2025-11,Maisa 2+3,,43220,ORG Dandelion Caramel Nut 10ct/6pk Tea Bag - A,Tea,inferred,,yes,3.0,460,9.57,28.71,48.1,0.801,16.0,
2025-11-17,2025-11,Maisa 2+3,,45020,ORG Chaga Ashwagandha 10 Ct Tea Bag/6 Count Case,Tea,inferred,,yes,3.0,254,9.0,27.0,28.2,0.47,9.4,
2025-11-17,2025-11,WeighRight,,10013,"ORG Hibisicus, 8 Oz Bag",Bag/Other,inferred,,yes,3.0,288,1.02,3.06,282.4,4.706,94.1,
2025-11-17,2025-11,WeighRight,,65050,ORG Turkey Tail Astragalus 5 Lb Bag - G,Bag/Other,inferred,,yes,3.0,32,0.29,0.87,110.3,1.839,36.8,
2025-11-17,2025-11,WeighRight,,80110,ORG French Roast 11OZ Bag/6 Count Case - G,Bag/Other,inferred,,yes,3.0,368,4.34,13.02,84.8,1.413,28.3,
2025-11-17,2025-11,WeighRight,,80110A,AMZN Org French Roast 11OZ Bag/Box of 24 - G,Bag/Other,inferred,,yes,3.0,744,1.27,3.81,585.8,9.764,195.3,
2025-11-17,2025-11,WeighRight,,85050L,ORG Turkey Tail Astragalus 10 Oz Bag/Box of 24 - G,Bag/Other,inferred,,yes,3.0,576,1.11,3.33,518.9,8.649,173.0,
2025-11-17,2025-11,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.42,1.26,,,,
2025-11-17,2025-11,WeighRight,,CleanG,Clean + Gluten Test,Bag/Other,inferred,,,3.0,0,0.4,1.2,,,,
2025-11-18,2025-11,Assembly,,12251,Holiday Tea Bag Sampler Box - 6 Count Case,Sampler,inferred,,yes,2.0,120,5.23,10.46,22.9,0.382,11.5,
2025-11-18,2025-11,Assembly,,43001L,Dandelion Tea Sampler Box - Loose - G,Sampler,governed,high,yes,3.0,315,2.15,6.45,146.5,2.442,48.8,
2025-11-18,2025-11,Assembly,,45001,Mushroom Adaptogen TB Sampler Box - 6 Count Case - G,Sampler,inferred,,yes,2.0,61,5.0,10.0,12.2,0.203,6.1,
2025-11-18,2025-11,Assembly,,Insert01,,Bag/Other,inferred,,yes,1.0,199,5.0,5.0,39.8,0.663,39.8,
2025-11-18,2025-11,Maisa 1,,45050,ORG Turkey Tail Astragalus 10 Ct Tea Bag/6 Count Case - G,Tea,inferred,,yes,3.0,165,3.56,10.68,46.3,0.772,15.4,
2025-11-18,2025-11,Maisa 1,,45053,DO NOT MAKE ORG Turkey Tail Astragalus 25CT Tea Bag 3PK - G,Tea,inferred,,yes,3.0,120,2.34,7.02,51.3,0.855,17.1,
2025-11-18,2025-11,Maisa 1,,48005,DO NOT MAKE WWB ORG Sweet Cinnamon Spice 25ct Tea Bag 3.5g,Tea,inferred,,yes,3.0,336,2.31,6.93,145.5,2.424,48.5,
2025-11-18,2025-11,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,1.02,3.06,,,,
2025-11-18,2025-11,Maisa 2+3,,43220,ORG Dandelion Caramel Nut 10ct/6pk Tea Bag - A,Tea,inferred,,yes,3.0,329,5.02,15.06,65.5,1.092,21.8,
2025-11-18,2025-11,Maisa 2+3,,45020,ORG Chaga Ashwagandha 10 Ct Tea Bag/6 Count Case,Tea,inferred,,yes,5.0,436,8.1,40.5,53.8,0.897,10.8,
2025-11-18,2025-11,Maisa 2+3,,45020L,ORG Chaga Ashwagandha 10-Ct Tea Bag,Tea,governed,high,yes,5.0,1224,1.22,6.1,1003.3,16.721,200.7,
2025-11-18,2025-11,Maisa 2+3,,45023,ORG Chaga Ashwagandha 25CT Tea Bag 3PK,Tea,inferred,,yes,5.0,24,0.25,1.25,96.0,1.6,19.2,
2025-11-18,2025-11,WeighRight,,10013,"ORG Hibisicus, 8 Oz Bag",Bag/Other,inferred,,yes,3.0,432,0.58,1.74,744.8,12.414,248.3,
2025-11-18,2025-11,WeighRight,,53310,Dandelion Mocha Mint 30g Trial Size Packet - A,Bag/Other,inferred,,yes,3.0,1080,1.59,4.77,679.2,11.321,226.4,
2025-11-18,2025-11,WeighRight,,63220,ORG Dandelion Caramel Nut 5 Lb Bag - A,Bag/Other,inferred,,yes,3.0,24,0.12,0.36,200.0,3.333,66.7,
2025-11-18,2025-11,WeighRight,,83220A,AMZN Dandelion Caramel Nut 10 Oz Bag/Box of 24 - A,Bag/Other,inferred,,yes,3.0,840,2.39,7.17,351.5,5.858,117.2,
2025-11-18,2025-11,WeighRight,,83226A,Dandelion Caramel Nut 500g APG Bag - A,APG,inferred,,yes,3.0,432,1.06,3.18,407.5,6.792,135.8,
2025-11-18,2025-11,WeighRight,,83310L,ORG Dandelion Mocha Mint 10 Oz Bag/Box of 24 - A,Bag/Other,inferred,,yes,3.0,432,1.04,3.12,415.4,6.923,138.5,
2025-11-18,2025-11,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.49,1.47,,,,
2025-11-18,2025-11,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.42,1.26,,,,
2025-11-19,2025-11,Assembly,,12251L,Holiday Tea Bag Sampler Box ,Sampler,inferred,,yes,2.0,936,6.58,13.16,142.2,2.371,71.1,
2025-11-19,2025-11,Assembly,,43001L,Dandelion Tea Sampler Box - Loose - G,Sampler,governed,high,yes,3.0,315,5.15,15.45,61.2,1.019,20.4,
2025-11-19,2025-11,Assembly,,45001,Mushroom Adaptogen TB Sampler Box - 6 Count Case - G,Sampler,inferred,,yes,2.0,61,5.0,10.0,12.2,0.203,6.1,
2025-11-19,2025-11,Assembly,,Insert01,,Bag/Other,inferred,,yes,1.0,191,5.0,5.0,38.2,0.637,38.2,
2025-11-19,2025-11,Maisa 1,,45050,ORG Turkey Tail Astragalus 10 Ct Tea Bag/6 Count Case - G,Tea,inferred,,yes,3.0,260,5.49,16.47,47.4,0.789,15.8,
2025-11-19,2025-11,Maisa 1,,45070,ORG Miraculous Mushrooms A&P 10Ct/6Pk Tea Bag,Tea,inferred,,yes,3.0,138,3.16,9.48,43.7,0.728,14.6,
2025-11-19,2025-11,Maisa 1,,CleanG,Clean + Gluten Test,Tea,inferred,,,3.0,0,0.37,1.11,,,,
2025-11-19,2025-11,Maisa 2+3,,40011A,ORG 25 CT Vanilla Nut AMZN - GA,Tea,inferred,,yes,5.0,888,4.06,20.3,218.7,3.645,43.7,
2025-11-19,2025-11,Maisa 2+3,,40081,ORG Mocha 25CT Tea Bag - GA,Tea,governed,high,yes,3.0,432,3.37,10.11,128.2,2.136,42.7,
2025-11-19,2025-11,Maisa 2+3,,45023,ORG Chaga Ashwagandha 25CT Tea Bag 3PK,Tea,inferred,,yes,5.0,96,0.44,2.2,218.2,3.636,43.6,
2025-11-19,2025-11,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,0.53,2.65,,,,
2025-11-19,2025-11,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.4,1.2,,,,
2025-11-19,2025-11,Maisa 2+3,,TB502,ORG Chaga Ashwagandha Loose Tea Bag,Tea,inferred,,yes,5.0,27838,4.06,20.3,6856.7,114.278,1371.3,
2025-11-19,2025-11,WeighRight,,50080,ORG Mocha 30g Trial Size Packet - GA,Bag/Other,inferred,,yes,2.0,1080,2.09,4.18,516.7,8.612,258.4,
2025-11-19,2025-11,WeighRight,,80080A,AMZN Org Mocha 11OZ Bag/Box of 24 - GA,Bag/Other,inferred,,yes,2.0,720,2.0,4.0,360.0,6.0,180.0,
2025-11-19,2025-11,WeighRight,,83080L,ORG Dandelion Mocha 10 Oz Bag/Box of 24 - A,Bag/Other,inferred,,yes,3.0,776,1.23,3.69,630.9,10.515,210.3,
2025-11-19,2025-11,WeighRight,,83083,DO NOT MAKE ORG Dandelion Mocha 10OZ Bag 3PK  - A,Bag/Other,inferred,,yes,3.0,160,1.02,3.06,156.9,2.614,52.3,
2025-11-19,2025-11,WeighRight,,83220L,Dandelion Caramel Nut 10 Oz Bag/Box of 24 - A,Bag/Other,inferred,,yes,3.0,432,1.0,3.0,432.0,7.2,144.0,
2025-11-19,2025-11,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.4,1.2,,,,
2025-11-19,2025-11,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,2.0,0,1.18,2.36,,,,
2025-11-20,2025-11,Assembly,,12250,Advent Calendar,Accessory,governed,,yes,2.0,90,7.0,14.0,12.9,0.214,6.4,
2025-11-20,2025-11,Assembly,,12251L,Holiday Tea Bag Sampler Box ,Sampler,inferred,,yes,2.0,288,1.11,2.22,259.5,4.324,129.7,
2025-11-20,2025-11,Assembly,,43001L,Dandelion Tea Sampler Box - Loose - G,Sampler,governed,high,yes,3.0,317,5.15,15.45,61.6,1.026,20.5,
2025-11-20,2025-11,Assembly,,45001,Mushroom Adaptogen TB Sampler Box - 6 Count Case - G,Sampler,inferred,,yes,2.0,70,5.0,10.0,14.0,0.233,7.0,
2025-11-20,2025-11,Assembly,,Insert01,,Bag/Other,inferred,,yes,1.0,191,7.55,7.55,25.3,0.422,25.3,
2025-11-20,2025-11,Maisa 1,,40131,ORG Mexican Chocolate 25CT Tea Bag - G,Tea,governed,high,yes,3.0,264,1.46,4.38,180.8,3.014,60.3,
2025-11-20,2025-11,Maisa 1,,45070,ORG Miraculous Mushrooms A&P 10Ct/6Pk Tea Bag,Tea,inferred,,yes,3.0,92,0.41,1.23,224.4,3.74,74.8,
2025-11-20,2025-11,Maisa 1,,45071,ORG Miraculous Mushroom A&P 25 Ct Tea Bag,Tea,inferred,,yes,3.0,672,5.52,16.56,121.7,2.029,40.6,
2025-11-20,2025-11,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.46,1.38,,,,
2025-11-20,2025-11,Maisa 2+3,,40011A,ORG 25 CT Vanilla Nut AMZN - GA,Tea,inferred,,yes,5.0,120,0.18,0.9,666.7,11.111,133.3,
2025-11-20,2025-11,Maisa 2+3,,40013,ORG Vanila Nut 25CT Tea Bag 3PK - GA,Tea,inferred,,yes,5.0,120,0.58,2.9,206.9,3.448,41.4,
2025-11-20,2025-11,Maisa 2+3,,43340L,Org Dandelion Coconut 10 Ct Tea Bag Loose - A,Tea,governed,high,yes,5.0,390,0.46,2.3,847.8,14.13,169.6,
2025-11-20,2025-11,Maisa 2+3,,43341,Dandelion Coconut 25 Count Tea Bag - A,Tea,governed,high,yes,5.0,480,1.23,6.15,390.2,6.504,78.0,
2025-11-20,2025-11,Maisa 2+3,,43343,DO NOT MAKE ORG Dandelion Coconut 25CT Tea Bag 3PK - A,Tea,inferred,,yes,5.0,120,1.13,5.65,106.2,1.77,21.2,
2025-11-20,2025-11,Maisa 2+3,,46011,ORG Dark Chocolate 25 Ct Tea Bag,Tea,governed,high,yes,5.0,414,1.17,5.85,353.8,5.897,70.8,
2025-11-20,2025-11,Maisa 2+3,,46013,ORG Dark Chocolate 25CT Tea Bag 3PK,Tea,inferred,,yes,5.0,120,1.15,5.75,104.3,1.739,20.9,
2025-11-20,2025-11,Maisa 2+3,,CleanG,Clean + Gluten Test,Tea,inferred,,,5.0,0,0.3,1.5,,,,
2025-11-20,2025-11,Maisa 2+3,,CleanGA,Clean + Gluten + Almond Tests,Tea,inferred,,,5.0,0,0.35,1.75,,,,
2025-11-20,2025-11,WeighRight,,80080A,AMZN Org Mocha 11OZ Bag/Box of 24 - GA,Bag/Other,inferred,,yes,2.0,192,0.3,0.6,640.0,10.667,320.0,
2025-11-20,2025-11,WeighRight,,80080L,Org Mocha 11OZ Bag/Box of 24 - GA,Bag/Other,inferred,,yes,3.0,816,1.59,4.77,513.2,8.553,171.1,
2025-11-20,2025-11,WeighRight,,82060L,ORG Maple Pecan 11OZ Bag/Box of 24 - GA,Bag/Other,inferred,,yes,3.0,936,5.0,15.0,187.2,3.12,62.4,
2025-11-20,2025-11,WeighRight,,Clean,Standard Clean,Bag/Other,inferred,,,3.0,0,0.35,1.05,,,,
2025-11-21,2025-11,Assembly,,12250,Advent Calendar,Accessory,governed,,yes,3.0,60,2.52,7.56,23.8,0.397,7.9,
2025-11-21,2025-11,Assembly,,40097,Teecino Tea Bag 12 Flavor Sampler,Sampler,governed,high,yes,3.0,120,1.05,3.15,114.3,1.905,38.1,
2025-11-21,2025-11,Assembly,,45020F,Chaga Ashwagandha Dual Language 10 cnt TB,Tea,inferred,,yes,2.0,70,1.42,2.84,49.3,0.822,24.6,
2025-11-21,2025-11,Assembly,,45030F,Lion's Mane Rhodiola Dual Language 10 cnt TB - G,Tea,inferred,,yes,2.0,130,4.03,8.06,32.3,0.538,16.1,
2025-11-21,2025-11,Maisa 1,,40060,ORG Hazelnut 10ct/6pk Tea Bag - GA,Tea,inferred,,yes,3.0,56,2.15,6.45,26.0,0.434,8.7,
2025-11-21,2025-11,Maisa 1,,40063,ORG Hazelnut 25CT Tea Bag 3PK - GA,Tea,inferred,,yes,3.0,120,3.46,10.38,34.7,0.578,11.6,
2025-11-21,2025-11,Maisa 1,,40131,ORG Mexican Chocolate 25CT Tea Bag - G,Tea,governed,high,yes,3.0,264,1.22,3.66,216.4,3.607,72.1,
2025-11-21,2025-11,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.39,1.17,,,,
2025-11-21,2025-11,Maisa 2+3,,46010,ORG Dark Chocolate 10 Ct Tea Bag/6 Count Case,Tea,inferred,,yes,5.0,544,6.45,32.25,84.3,1.406,16.9,
2025-11-21,2025-11,Maisa 2+3,,46011,ORG Dark Chocolate 25 Ct Tea Bag,Tea,governed,high,yes,5.0,786,3.35,16.75,234.6,3.91,46.9,
2025-11-24,2025-11,Assembly,,40001,Herbal Tea Sampler Box - 6 Count Case,Sampler,inferred,,,4.0,92,,,,,,
