date,month,machine,ams_mode,item,description,category,category_source,style_confidence,is_production_run,operators,units_packs,machine_hrs,operator_hrs,units_per_machine_hr,units_per_machine_min,units_per_operator_hr,data_flag
2026-03-30,2026-03,WeighRight,,55070,ORG Miraculous Mushrooms 30g Trial Size Packet,Bag/Other,inferred,,yes,3.0,180,0.85,2.55,211.8,3.529,70.6,
2026-03-30,2026-03,WeighRight,,56010,Dark Chocolate 30g Trial Size Packet,Bag/Other,inferred,,yes,3.0,1380,2.233,6.7,617.9,10.299,206.0,
2026-03-30,2026-03,WeighRight,,86010,ORG Dark Chocolate 10 Oz Bag/6 Count Case,Bag/Other,inferred,,yes,3.0,120,1.65,4.95,72.7,1.212,24.2,
2026-03-30,2026-03,WeighRight,,86010L,ORG Dark Chocolate 10 Oz Bag/Box of 24,Bag/Other,inferred,,yes,3.0,1440,3.4,10.2,423.5,7.059,141.2,
2026-03-30,2026-03,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.583,1.75,,,,
2026-03-31,2026-03,AMS,machine(Amy),10022,ORG Raw Dandelion1 Lb Bag,Bag/Other,inferred,,yes,4.0,972,3.767,15.067,258.1,4.301,64.5,
2026-03-31,2026-03,AMS,machine(Amy),31008,ORG Instant French Roast Latte 6Ct Case,Instant,inferred,,yes,4.0,106,1.4,5.6,75.7,1.262,18.9,
2026-03-31,2026-03,AMS,machine(Amy),31008L,ORG Instant French Roast Latte 224g Bag,Instant,governed,high,yes,4.0,633,1.683,6.733,376.0,6.267,94.0,
2026-03-31,2026-03,AMS,machine(Amy),31010,ORG Instant Hazelnut Latte 6Ct Case,Instant,inferred,,yes,4.0,30,0.7,2.8,42.9,0.714,10.7,
2026-03-31,2026-03,AMS,machine(Amy),31010L,ORG Instant Hazelnut Latte 224g Bag,Instant,governed,high,yes,4.0,184,0.667,2.667,276.0,4.6,69.0,
2026-03-31,2026-03,AMS,machine(Amy),Air clean out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,4.0,0,0.55,2.2,,,,
2026-03-31,2026-03,AMS,machine(Amy),CleanG,Clean + Gluten Test,Bag/Other,inferred,,,4.0,0,0.65,2.6,,,,
2026-03-31,2026-03,Assembly,,43001L,Dandelion Tea Sampler Box - Loose - G,Sampler,governed,high,yes,2.0,420,2.5,5.0,168.0,2.8,84.0,
2026-03-31,2026-03,Assembly,,43311,Dandelion Mocha Mint 25 Count Tea Bag - A,Tea,governed,high,,1.0,0,3.95,3.95,,,,
2026-03-31,2026-03,Assembly,,50097,Teeccino 30g Packet 10 Flavor Sampler,Sampler,governed,high,yes,1.0,130,4.3,4.3,30.2,0.504,30.2,
2026-03-31,2026-03,Assembly,,80063,ORG Hazelnut 11OZ Bag 3PK  - GA,Bag/Other,inferred,,yes,1.0,96,2.883,2.883,33.3,0.555,33.3,
2026-03-31,2026-03,Assembly,,80113,ORG French Roast 11OZ Bag 3PK - G,Bag/Other,inferred,,yes,1.0,96,3.083,3.083,31.1,0.519,31.1,
2026-03-31,2026-03,Maisa 1,,45030,ORG Lion's Mane Rhodiola 10 Ct Tea Bag/6 Count Case - G,Tea,inferred,,yes,3.0,372,8.733,26.2,42.6,0.71,14.2,
2026-03-31,2026-03,Maisa 1,,45030F,Lion's Mane Rhodiola Dual Language 10 cnt TB - G,Tea,inferred,,yes,3.0,400,1.15,3.45,347.8,5.797,115.9,
2026-03-31,2026-03,Maisa 2+3,,45021,ORG Chaga Ashwagandha 25 Ct Tea Bag,Tea,governed,high,yes,5.0,408,1.483,7.417,275.1,4.584,55.0,
2026-03-31,2026-03,Maisa 2+3,,46010,ORG Dark Chocolate 10 Ct Tea Bag/6 Count Case,Tea,inferred,,yes,5.0,3696,6.283,31.417,588.2,9.804,117.6,
2026-03-31,2026-03,Maisa 2+3,,46013,ORG Dark Chocolate 25CT Tea Bag 3PK,Tea,inferred,,yes,5.0,216,1.783,8.917,121.1,2.019,24.2,
2026-03-31,2026-03,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,0.45,2.25,,,,
2026-03-31,2026-03,WeighRight,,10023,WWB - ORG Elderberries - 1 Lb Bag,Bag/Other,inferred,,yes,3.0,368,1.25,3.75,294.4,4.907,98.1,
2026-03-31,2026-03,WeighRight,,55070,ORG Miraculous Mushrooms 30g Trial Size Packet,Bag/Other,inferred,,yes,3.0,2160,3.167,9.5,682.1,11.368,227.4,
2026-03-31,2026-03,WeighRight,,63340,ORG Dandelion Coconut 5 Lb Bag - A,APG,governed,high,yes,3.0,20,0.283,0.85,70.6,1.176,23.5,
2026-03-31,2026-03,WeighRight,,83340L,ORG Dandelion Coconut 10 Oz Bag/Box of 24 - A,APG,governed,high,yes,3.0,672,1.233,3.7,544.9,9.081,181.6,
2026-03-31,2026-03,WeighRight,,85050,ORG Turkey Tail Astragalus 10 Oz Bag/6 Count Case - G,Bag/Other,inferred,,yes,3.0,120,1.333,4.0,90.0,1.5,30.0,
2026-03-31,2026-03,WeighRight,,85050L,ORG Turkey Tail Astragalus 10 Oz Bag/Box of 24 - G,Bag/Other,inferred,,yes,3.0,576,1.583,4.75,363.8,6.063,121.3,
2026-03-31,2026-03,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.417,1.25,,,,
2026-03-31,2026-03,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.367,1.1,,,,
2026-03-31,2026-03,WeighRight,,CleanA,Clean + Allergen Tests,Bag/Other,inferred,,,3.0,0,0.45,1.35,,,,
2026-04-01,2026-04,AMS,machine(Amy),10022,ORG Raw Dandelion1 Lb Bag,Bag/Other,inferred,,yes,4.0,2220,8.683,34.733,255.7,4.261,63.9,
2026-04-01,2026-04,AMS,machine(Amy),Air clean out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,4.0,0,0.367,1.467,,,,
2026-04-01,2026-04,AMS,handpack,Different tooling,,Bag/Other,inferred,,,1.0,0,0.75,0.75,,,,
2026-04-01,2026-04,Assembly,,43001L,Dandelion Tea Sampler Box - Loose - G,Sampler,governed,high,yes,2.0,420,2.5,5.0,168.0,2.8,84.0,
2026-04-01,2026-04,Assembly,,50096,Top Six Packet Sampler pack,Sampler,inferred,,yes,1.0,310,10.167,10.167,30.5,0.508,30.5,
2026-04-01,2026-04,Assembly,,50096,Top Six Packet Sampler pack,Sampler,inferred,,yes,1.0,110,4.5,4.5,24.4,0.407,24.4,
2026-04-01,2026-04,Assembly,,85010,ORG Reishi Eleuthero 10 Oz Bag/6 Count Case - G,Bag/Other,inferred,,yes,1.0,40,1.217,1.217,32.9,0.548,32.9,
2026-04-01,2026-04,Assembly,,TGB010,ORG Vanilla Nut Tea Bag Goody Bag - GA,Tea,inferred,,yes,1.0,50,0.267,0.267,187.5,3.125,187.5,
2026-04-01,2026-04,Assembly,,TGB311,ORG Dandelion Dark Roast Tea Bag Goody Bag,Tea,inferred,,yes,1.0,50,0.133,0.133,375.0,6.25,375.0,
2026-04-01,2026-04,Assembly,,TGB322,Dandelion Caramel Nut Tea Bag Goody Bag - A,Tea,inferred,,yes,1.0,50,0.267,0.267,187.5,3.125,187.5,
2026-04-01,2026-04,Assembly,,TGB502,Chaga Ashwaganda Tea Goody Bag,Bag/Other,inferred,,yes,1.0,50,0.267,0.267,187.5,3.125,187.5,
2026-04-01,2026-04,Assembly,,TGB601,ORG Dark Chocolate Tea Bag Goody Bag,Tea,inferred,,yes,1.0,50,0.267,0.267,187.5,3.125,187.5,
2026-04-01,2026-04,Maisa 1,,42080,ORG Irish Cream 10ct/6pk Tea Bag - G,Tea,inferred,,yes,3.0,1380,3.8,11.4,363.2,6.053,121.1,
2026-04-01,2026-04,Maisa 1,,42081,ORG Irish Cream 25Ct Tea Bag Box - G,Tea,inferred,,yes,3.0,8,0.117,0.35,68.6,1.143,22.9,
2026-04-01,2026-04,Maisa 1,,45030F,Lion's Mane Rhodiola Dual Language 10 cnt TB - G,Tea,inferred,,yes,3.0,230,5.367,16.1,42.9,0.714,14.3,
2026-04-01,2026-04,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.75,2.25,,,,
2026-04-01,2026-04,Maisa 2+3,,43340,ORG Dandelion Coconut 10CT Tea Bag - A,Tea,inferred,,yes,5.0,108,0.717,3.583,150.7,2.512,30.1,
2026-04-01,2026-04,Maisa 2+3,,46010,ORG Dark Chocolate 10 Ct Tea Bag/6 Count Case,Tea,inferred,,yes,5.0,444,0.617,3.083,720.0,12.0,144.0,
2026-04-01,2026-04,Maisa 2+3,,46010L,ORG Dark Chocolate 10 Ct Tea Bag/36 Count Box,Tea,governed,high,yes,5.0,1152,1.233,6.167,934.1,15.568,186.8,
2026-04-01,2026-04,Maisa 2+3,,46011,ORG Dark Chocolate 25 Ct Tea Bag,Tea,governed,high,yes,5.0,1464,5.1,25.5,287.1,4.784,57.4,
2026-04-01,2026-04,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,0.667,3.333,,,,
2026-04-01,2026-04,Maisa 2+3,,TB334,ORG Dandelion Coconut Tea Bag - A,Tea bag (intermediate),item-code,,yes,4.0,14500,1.85,7.4,7837.8,130.631,1959.5,
2026-04-01,2026-04,WeighRight,,55020,Chaga Ashwagandha 30g Trial Size Packet,Bag/Other,inferred,,yes,3.0,2160,3.65,10.95,591.8,9.863,197.3,
2026-04-01,2026-04,WeighRight,,60020,ORG Chocolate Mint 5 Lb Bag - GA,Bag/Other,inferred,,yes,3.0,32,0.283,0.85,112.9,1.882,37.6,
2026-04-01,2026-04,WeighRight,,60030,ORG Almond Amaretto 5 Lb Bag - GA,Bag/Other,inferred,,yes,3.0,60,0.417,1.25,144.0,2.4,48.0,
2026-04-01,2026-04,WeighRight,,80020A,AMZN Org Chocolate Mint11OZ Bag/Box of 24 - GA,Bag/Other,inferred,,yes,3.0,288,0.833,2.5,345.6,5.76,115.2,
2026-04-01,2026-04,WeighRight,,80030,ORG Almond Amaretto 11OZ Bag/6 Count Case - GA,Bag/Other,inferred,,yes,3.0,120,1.183,3.55,101.4,1.69,33.8,
2026-04-01,2026-04,WeighRight,,80030L,ORG Almond Amaretto 11OZ Bag/Box of 24 - GA,Bag/Other,inferred,,yes,3.0,672,1.45,4.35,463.4,7.724,154.5,
2026-04-01,2026-04,WeighRight,,85050L,ORG Turkey Tail Astragalus 10 Oz Bag/Box of 24 - G,Bag/Other,inferred,,yes,3.0,430,0.833,2.5,516.0,8.6,172.0,
2026-04-01,2026-04,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.417,1.25,,,,
2026-04-01,2026-04,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.283,0.85,,,,
2026-04-01,2026-04,WeighRight,,CleanGA,Clean + Gluten + Allergen Tests,Bag/Other,inferred,,,3.0,0,0.583,1.75,,,,
2026-04-02,2026-04,AMS,machine(Amy),10044,AMZN- WWB-ORG Hibiscus - 1 Lb Bag,Bag/Other,inferred,,yes,4.0,300,1.117,4.467,268.7,4.478,67.2,
2026-04-02,2026-04,AMS,handpack,Air clean out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,1.0,0,0.467,0.467,,,,
2026-04-02,2026-04,Assembly,,43001L,Dandelion Tea Sampler Box - Loose - G,Sampler,governed,high,yes,2.0,432,7.333,14.667,58.9,0.982,29.5,
2026-04-02,2026-04,Assembly,,80099,ORG Raspberry Mocha 11OZ Bag 3PK - GA,Bag/Other,inferred,,yes,1.0,80,1.5,1.5,53.3,0.889,53.3,
2026-04-02,2026-04,Assembly,,TGB010,ORG Vanilla Nut Tea Bag Goody Bag - GA,Tea,inferred,,yes,1.0,250,0.667,0.667,375.0,6.25,375.0,
2026-04-02,2026-04,Assembly,,TGB060,ORG Hazelnut Tea Bag Goody Bag - GA,Tea,inferred,,yes,1.0,250,0.583,0.583,428.6,7.143,428.6,
2026-04-02,2026-04,Assembly,,TGB311,ORG Dandelion Dark Roast Tea Bag Goody Bag,Tea,inferred,,yes,1.0,250,1.167,1.167,214.3,3.571,214.3,
2026-04-02,2026-04,Assembly,,TGB322,Dandelion Caramel Nut Tea Bag Goody Bag - A,Tea,inferred,,yes,1.0,250,0.833,0.833,300.0,5.0,300.0,
2026-04-02,2026-04,Assembly,,TGB502,Chaga Ashwaganda Tea Goody Bag,Bag/Other,inferred,,yes,1.0,250,1.017,1.017,245.9,4.098,245.9,
2026-04-02,2026-04,Assembly,,TGB601,ORG Dark Chocolate Tea Bag Goody Bag,Tea,inferred,,yes,1.0,250,1.817,1.817,137.6,2.294,137.6,
2026-04-02,2026-04,Maisa 1,,40033,ORG Almond Amaretto 25CT Tea Bag 3PK - GA,Tea,inferred,,yes,3.0,120,2.617,7.85,45.9,0.764,15.3,
2026-04-02,2026-04,Maisa 1,,40060,ORG Hazelnut 10ct/6pk Tea Bag - GA,Tea,inferred,,yes,3.0,30,0.433,1.3,69.2,1.154,23.1,
2026-04-02,2026-04,Maisa 1,,42081,ORG Irish Cream 25Ct Tea Bag Box - G,Tea,inferred,,yes,3.0,320,2.917,8.75,109.7,1.829,36.6,
2026-04-02,2026-04,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.5,1.5,,,,
2026-04-02,2026-04,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.45,1.35,,,,
2026-04-02,2026-04,Maisa 1,,Clean,Standard Clean,Tea,inferred,,,3.0,0,0.683,2.05,,,,
2026-04-02,2026-04,Maisa 1,,TB030,ORG Almond Amaretto Tea Bag - GA,Tea bag (intermediate),item-code,,yes,3.0,1209,0.333,1.0,3627.0,60.45,1209.0,
2026-04-02,2026-04,Maisa 1,,TB080,ORG Mocha Tea Bag - GA,Tea bag (intermediate),item-code,,yes,3.0,8000,1.85,5.55,4324.3,72.072,1441.4,
2026-04-02,2026-04,Maisa 2+3,,40011,ORG Vanila Nut 25CT Tea Bag - GA,Tea,governed,high,yes,5.0,24,1.6,8.0,15.0,0.25,3.0,
2026-04-02,2026-04,Maisa 2+3,,43340,ORG Dandelion Coconut 10CT Tea Bag - A,Tea,inferred,,yes,5.0,1944,2.483,12.417,782.8,13.047,156.6,
2026-04-02,2026-04,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,0.583,2.917,,,,
2026-04-02,2026-04,Maisa 2+3,,CleanA,Clean + Allergen Tests,Tea,inferred,,,5.0,0,0.433,2.167,,,,
2026-04-02,2026-04,Maisa 2+3,,TB130,ORG Maca Chocolate Tea Bag - G,Tea bag (intermediate),item-code,,yes,4.0,31340,5.6,22.4,5596.4,93.274,1399.1,
2026-04-02,2026-04,WeighRight,,10026,ORG Orange Peel 8 Oz Bag,Bag/Other,inferred,,yes,3.0,378,1.017,3.05,371.8,6.197,123.9,
2026-04-02,2026-04,WeighRight,,50130,ORG MACA Chocolate 30g Trial Size Packet - G,Bag/Other,inferred,,yes,3.0,1080,1.667,5.0,648.0,10.8,216.0,
2026-04-02,2026-04,WeighRight,,60130,ORG MACA Chocolate 5 Lb Bag - G,Bag/Other,inferred,,yes,3.0,28,0.283,0.85,98.8,1.647,32.9,
2026-04-02,2026-04,WeighRight,,80063,ORG Hazelnut 11OZ Bag 3PK  - GA,Bag/Other,inferred,,yes,3.0,320,1.617,4.85,197.9,3.299,66.0,
2026-04-02,2026-04,WeighRight,,80130,ORG MACA Chocolate 11OZ Bag/6 Count Case - G,Bag/Other,inferred,,yes,3.0,151,1.483,4.45,101.8,1.697,33.9,
2026-04-02,2026-04,WeighRight,,85020,ORG Chaga Ashwagandha 10 Oz Bag/6 Count Case,Bag/Other,inferred,,yes,3.0,154,2.55,7.65,60.4,1.007,20.1,
2026-04-02,2026-04,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.45,1.35,,,,
2026-04-02,2026-04,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.4,1.2,,,,
2026-04-02,2026-04,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.317,0.95,,,,
2026-04-02,2026-04,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.467,1.4,,,,
2026-04-06,2026-04,AMS,machine(Amy),10006A,WWB AMZN Organic Lemon Balm (6 Oz) ,Bag/Other,inferred,,yes,4.0,1050,6.567,26.267,159.9,2.665,40.0,
2026-04-06,2026-04,Assembly,,43001L,Dandelion Tea Sampler Box - Loose - G,Sampler,governed,high,yes,1.0,284,3.85,3.85,73.8,1.229,73.8,
2026-04-06,2026-04,Assembly,,43311F,ORG Dandelion Mocha Mint DL 25CT Tea Bag AMZN (24pk) - A,Tea,inferred,,yes,2.0,57,1.5,3.0,38.0,0.633,19.0,
2026-04-06,2026-04,Assembly,,43311F,ORG Dandelion Mocha Mint DL 25CT Tea Bag AMZN (24pk) - A,Tea,inferred,,yes,1.0,15,1.0,1.0,15.0,0.25,15.0,
2026-04-06,2026-04,Assembly,,45001,Mushroom Adaptogen TB Sampler Box - 6 Count Case - G,Sampler,inferred,,yes,1.0,66,5.0,5.0,13.2,0.22,13.2,
2026-04-06,2026-04,Assembly,,45001,Mushroom Adaptogen TB Sampler Box - 6 Count Case - G,Sampler,inferred,,yes,1.0,39,3.5,3.5,11.1,0.186,11.1,
2026-04-06,2026-04,Assembly,,55092A,AMZN Mushroom 6 Packet Sampler,Sampler,inferred,,yes,1.0,150,3.633,3.633,41.3,0.688,41.3,
2026-04-06,2026-04,Maisa 1,,40060,ORG Hazelnut 10ct/6pk Tea Bag - GA,Tea,inferred,,yes,3.0,4998,10.083,30.25,495.7,8.261,165.2,
2026-04-06,2026-04,Maisa 2+3,,40010,ORG Vanilla Nut 10ct/6pk Tea Bag - GA,Tea,inferred,,yes,5.0,3468,6.7,33.5,517.6,8.627,103.5,
2026-04-06,2026-04,Maisa 2+3,,40011,ORG Vanila Nut 25CT Tea Bag - GA,Tea,governed,high,yes,3.0,468,3.433,10.3,136.3,2.272,45.4,
2026-04-06,2026-04,Maisa 2+3,,TB010,ORG Vanilla Nut Tea Bag Loose - GA,Tea bag (intermediate),item-code,,yes,2.0,7500,1.75,3.5,4285.7,71.429,2142.9,
2026-04-06,2026-04,WeighRight,,50010,ORG Vanilla Nut 30g Trial Size Packet - GA,Bag/Other,inferred,,yes,3.0,2160,3.45,10.35,626.1,10.435,208.7,
2026-04-06,2026-04,WeighRight,,60080,ORG Mocha 5 Lb Bag - GA,Bag/Other,inferred,,yes,3.0,48,0.45,1.35,106.7,1.778,35.6,
2026-04-06,2026-04,WeighRight,,80013,ORG Vanilla Nut 11oz Bag 3PK - GA,Bag/Other,inferred,,yes,3.0,432,2.65,7.95,163.0,2.717,54.3,
2026-04-06,2026-04,WeighRight,,80080,ORG Mocha 11OZ Bag/6 Count Case - GA,Bag/Other,inferred,,yes,3.0,140,2.133,6.4,65.6,1.094,21.9,
2026-04-06,2026-04,WeighRight,,85070,ORG Miraculous Mushrooms AP 6Ct/10Oz APG Bag,APG,inferred,,yes,3.0,30,0.517,1.55,58.1,0.968,19.4,
2026-04-06,2026-04,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.217,0.65,,,,
2026-04-06,2026-04,WeighRight,,CleanGA,Clean + Gluten + Allergen Tests,Bag/Other,inferred,,,3.0,0,0.733,2.2,,,,
2026-04-07,2026-04,AMS,machine(Amy),10006A,WWB AMZN Organic Lemon Balm (6 Oz) ,Bag/Other,inferred,,yes,4.0,990,4.683,18.733,211.4,3.523,52.8,
2026-04-07,2026-04,AMS,machine(Amy),10101,WWB - ORG Medium Roasted Carob Flour - 1 Lb Bag,Bag/Other,inferred,,yes,4.0,816,4.55,18.2,179.3,2.989,44.8,
2026-04-07,2026-04,AMS,handpack,Air clean out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,1.0,0,0.417,0.417,,,,
2026-04-07,2026-04,AMS,handpack,Different tooling,,Bag/Other,inferred,,,1.0,0,0.683,0.683,,,,
2026-04-07,2026-04,Assembly,,40011F,ORG Vanilla Nut DL 25CT Tea Bag AMZN (24pk) - GA,Tea,inferred,,yes,2.0,72,1.483,2.967,48.5,0.809,24.3,
2026-04-07,2026-04,Assembly,,43221F,ORG Dandelion Caramel Nut DL 25CT Tea Bag AMZN (24pk) - A,Tea,inferred,,yes,2.0,72,1.333,2.667,54.0,0.9,27.0,
2026-04-07,2026-04,Assembly,,45001,Mushroom Adaptogen TB Sampler Box - 6 Count Case - G,Sampler,inferred,,,1.0,0,9.917,9.917,,,,
2026-04-07,2026-04,Maisa 1,,40060,ORG Hazelnut 10ct/6pk Tea Bag - GA,Tea,inferred,,yes,3.0,522,1.15,3.45,453.9,7.565,151.3,
2026-04-07,2026-04,Maisa 1,,40061,ORG Hazelnut 25CT Tea Bag - GA,Tea,governed,high,yes,3.0,816,4.767,14.3,171.2,2.853,57.1,
2026-04-07,2026-04,Maisa 1,,43226,Dandelion Caramel Nut Tagless Tea Bag - 50 Ct - A,Tea,governed,high,yes,3.0,27,0.267,0.8,101.2,1.687,33.7,
2026-04-07,2026-04,Maisa 1,,CleanG,Clean + Gluten Test,Tea,inferred,,,3.0,0,0.683,2.05,,,,
2026-04-07,2026-04,Maisa 1,,TB060,ORG Hazelnut Tea Bag Loose - GA,Tea bag (intermediate),item-code,,yes,3.0,13500,3.133,9.4,4308.5,71.809,1436.2,
2026-04-07,2026-04,Maisa 2+3,,40010,ORG Vanilla Nut 10ct/6pk Tea Bag - GA,Tea,inferred,,yes,5.0,672,0.733,3.667,916.4,15.273,183.3,
2026-04-07,2026-04,Maisa 2+3,,40031,ORG Almond Amaretto 25CT Tea Bag - GA,Tea,governed,high,yes,5.0,672,2.067,10.333,325.2,5.419,65.0,
2026-04-07,2026-04,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,0.633,3.167,,,,
2026-04-07,2026-04,Maisa 2+3,,CleanA,Clean + Allergen Tests,Tea,inferred,,,5.0,0,,,,,,
2026-04-07,2026-04,Maisa 2+3,,TB010,ORG Vanilla Nut Tea Bag Loose - GA,Tea bag (intermediate),item-code,,yes,4.0,19340,2.733,10.933,7075.6,117.927,1768.9,
2026-04-07,2026-04,Maisa 2+3,,TB030,ORG Almond Amaretto Tea Bag - GA,Tea bag (intermediate),item-code,,yes,4.0,20000,2.167,8.667,9230.8,153.846,2307.7,
2026-04-07,2026-04,Maisa 2+3,,TB503,ORG Lion's Mane Rhodiola Loose Tea Bag - G,Tea bag (intermediate),item-code,,yes,4.0,4000,1.367,5.467,2926.8,48.78,731.7,
2026-04-07,2026-04,WeighRight,,53220,Dandelion Caramel Nut 30g Trial Size Packet - A,Bag/Other,inferred,,yes,3.0,2700,4.317,12.95,625.5,10.425,208.5,
2026-04-07,2026-04,WeighRight,,80140L,ORG Original 10oz Bag/Box of 24 - G,APG,governed,high,yes,3.0,672,2.083,6.25,322.6,5.376,107.5,
2026-04-07,2026-04,WeighRight,,83220A,AMZN Dandelion Caramel Nut 10 Oz Bag/Box of 24 - A,Bag/Other,inferred,,yes,3.0,432,0.75,2.25,576.0,9.6,192.0,
2026-04-07,2026-04,WeighRight,,83220L,Dandelion Caramel Nut 10 Oz Bag/Box of 24 - A,Bag/Other,inferred,,yes,3.0,432,0.867,2.6,498.5,8.308,166.2,
2026-04-07,2026-04,WeighRight,,85070,ORG Miraculous Mushrooms AP 6Ct/10Oz APG Bag,APG,inferred,,yes,3.0,141,1.217,3.65,115.9,1.932,38.6,
2026-04-07,2026-04,WeighRight,,Air Clean Out,Air Clean out of Machine (no testing necessary),Bag/Other,inferred,,,3.0,0,0.383,1.15,,,,
2026-04-07,2026-04,WeighRight,,CleanA,Clean + Allergen Tests,Bag/Other,inferred,,,3.0,0,0.25,0.75,,,,
2026-04-08,2026-04,AMS,machine(Amy),10026,ORG Orange Peel 8 Oz Bag,Bag/Other,inferred,,yes,4.0,528,3.083,12.333,171.2,2.854,42.8,
2026-04-08,2026-04,Assembly,,29002,ORG FR/HZ/VN 300g Variety Pack,Bundle,inferred,,yes,1.0,35,1.667,1.667,21.0,0.35,21.0,
2026-04-08,2026-04,Assembly,,90012,,Bag/Other,inferred,,yes,1.0,25,3.133,3.133,8.0,0.133,8.0,
2026-04-08,2026-04,Assembly,,TGB331,ORG Dandelion Mocha Mint Tea Bag Goody Bag - A,Tea,inferred,,yes,1.0,25,0.167,0.167,150.0,2.5,150.0,
2026-04-08,2026-04,Assembly,,TGB334,ORG Dandelion Coconut Tea Bag Goody Bag - A,Tea,inferred,,yes,1.0,25,0.783,0.783,31.9,0.532,31.9,
2026-04-08,2026-04,Assembly,,TGB503,Lion's Mane Rhodiola Tea Goody Bag - G,Bag/Other,inferred,,yes,1.0,250,0.917,0.917,272.7,4.545,272.7,
2026-04-08,2026-04,Assembly,,TGB505,Turkey Tail Astragalus Tea Goody Bag - G,Bag/Other,inferred,,yes,1.0,250,0.8,0.8,312.5,5.208,312.5,
2026-04-08,2026-04,Maisa 1,,43226,Dandelion Caramel Nut Tagless Tea Bag - 50 Ct - A,Tea,governed,high,yes,3.0,453,5.417,16.25,83.6,1.394,27.9,
2026-04-08,2026-04,Maisa 1,,TB322,ORG Dandelion Caramel Nut Tea Bag - A,Tea bag (intermediate),item-code,,yes,3.0,19000,4.317,12.95,4401.5,73.359,1467.2,
2026-04-08,2026-04,Maisa 2+3,,42041,Snickerdoodle 25CT Tea Bag - GA,Tea,governed,high,yes,5.0,735,2.283,11.417,321.9,5.365,64.4,
2026-04-08,2026-04,Maisa 2+3,,43221,ORG Dandelion Caramel Nut 25CT Tea Bag - A,Tea,governed,high,yes,5.0,840,3.267,16.333,257.1,4.286,51.4,
2026-04-08,2026-04,Maisa 2+3,,43223,ORG Dandelion Caramel Nut 25CT Tea Bag 3PK - A,Tea,inferred,,yes,5.0,240,2.567,12.833,93.5,1.558,18.7,
2026-04-08,2026-04,Maisa 2+3,,Clean,Standard Clean,Tea,inferred,,,5.0,0,0.383,1.917,,,,
2026-04-08,2026-04,Maisa 2+3,,CleanG,Clean + Gluten Test,Tea,inferred,,,5.0,0,0.567,2.833,,,,
2026-04-08,2026-04,Maisa 2+3,,TB503,ORG Lion's Mane Rhodiola Loose Tea Bag - G,Tea bag (intermediate),item-code,,yes,4.0,5550,0.933,3.733,5946.4,99.107,1486.6,
2026-04-08,2026-04,WeighRight,,50070,ORG Java 30g Trial Size Packet - GA,Bag/Other,inferred,,yes,3.0,1440,2.583,7.75,557.4,9.29,185.8,
2026-04-08,2026-04,WeighRight,,50110,ORG French Roast 30g Trial Size Packet - G,Bag/Other,inferred,,yes,3.0,1620,2.7,8.1,600.0,10.0,200.0,
2026-04-08,2026-04,WeighRight,,60070,ORG Java 5 Lb Bag - GA,Bag/Other,inferred,,yes,3.0,80,0.733,2.2,109.1,1.818,36.4,
2026-04-08,2026-04,WeighRight,,80070,ORG Java 11OZ Bag/6 Count Case - GA,Bag/Other,inferred,,yes,3.0,80,1.0,3.0,80.0,1.333,26.7,
2026-04-08,2026-04,WeighRight,,80073,ORG Java 11OZ Bag 3PK - GA,Bag/Other,inferred,,yes,3.0,352,1.833,5.5,192.0,3.2,64.0,
2026-04-08,2026-04,WeighRight,,80140L,ORG Original 10oz Bag/Box of 24 - G,APG,governed,high,yes,3.0,56,0.283,0.85,197.6,3.294,65.9,
